date,equity,cash,positions
2025-05-29,103661.71597497253,76368.31597497253,5
2025-05-30,103735.76597497253,76368.31597497253,5
2025-06-02,103673.71597497253,76368.31597497253,5
2025-06-03,103656.11597497253,76368.31597497253,5
2025-06-04,103683.16597497254,76368.31597497253,5
2025-06-05,103444.71597497253,76368.31597497253,5
2025-06-06,103459.76597497253,76368.31597497253,5
2025-06-09,103620.01597497253,76368.31597497253,5
2025-06-10,103840.01597497253,76368.31597497253,5
2025-06-11,103705.14264001253,68797.70264001253,6
2025-06-12,103968.80264001254,68797.70264001253,6
2025-06-13,103949.87192876254,64879.32192876253,7
2025-06-16,104025.98192876254,64879.32192876253,7
2025-06-17,103877.73192876253,64879.32192876253,7
2025-06-18,103858.48192876254,64879.32192876253,7
2025-06-19,103870.47192876253,64879.32192876253,7
2025-06-20,103800.04192876254,64879.32192876253,7
2025-06-23,103838.74192876254,64879.32192876253,7
2025-06-24,103765.87192876253,64879.32192876253,7
2025-06-25,103497.96638338752,58826.70638338753,8
2025-06-26,104151.23475597502,54170.77475597503,9
2025-06-27,104329.29475597503,54170.77475597503,9
2025-06-30,104188.36475597502,54170.77475597503,9
2025-07-01,104755.25010765504,62449.21010765503,8
2025-07-02,105125.17660315504,56777.36660315503,9
2025-07-03,104990.03660315504,56777.36660315503,9
2025-07-04,104932.06660315504,56777.36660315503,9
2025-07-07,104738.38660315503,56777.36660315503,9
2025-07-08,105255.72660315504,56777.36660315503,9
2025-07-09,105037.23660315505,56777.36660315503,9
2025-07-10,105917.93660315505,56777.36660315503,9
2025-07-11,105593.33660315504,56777.36660315503,9
2025-07-14,105868.94660315504,56777.36660315503,9
2025-07-15,105513.49660315504,56777.36660315503,9
2025-07-16,105640.58660315504,56777.36660315503,9
2025-07-17,105709.87660315503,56777.36660315503,9
2025-07-18,105729.36960278003,62769.86960278003,8
2025-07-21,106040.23601653003,68419.21601653003,7
2025-07-22,106420.15601653003,68419.21601653003,7
2025-07-23,106440.98601653003,68419.21601653003,7
2025-07-24,106619.28601653004,68419.21601653003,7
2025-07-25,106501.64601653002,68419.21601653003,7
2025-07-28,106165.05601653003,68419.21601653003,7
2025-07-29,105974.77601653003,68419.21601653003,7
2025-07-30,106310.69601653003,68419.21601653003,7
2025-07-31,105542.96601653003,68419.21601653003,7
2025-08-01,105312.18601653003,68419.21601653003,7
2025-08-04,105328.78601653004,68419.21601653003,7
2025-08-05,105548.87601653003,68419.21601653003,7
2025-08-06,105642.81601653004,68419.21601653003,7
2025-08-07,105774.13850890503,63112.048508905034,8
2025-08-08,105694.86850890503,63112.048508905034,8
2025-08-11,105791.65850890503,63112.048508905034,8
2025-08-12,105751.78850890504,63112.048508905034,8
2025-08-13,105814.16850890503,63112.048508905034,8
2025-08-14,105666.25850890504,63112.048508905034,8
2025-08-15,105771.28850890504,63112.048508905034,8
2025-08-18,105769.25850890504,63112.048508905034,8
2025-08-19,105982.12850890504,63112.048508905034,8
2025-08-20,106497.21309815504,69462.69309815504,7
2025-08-21,106735.84309815503,69462.69309815504,7
2025-08-22,106714.30309815504,69462.69309815504,7
2025-08-26,106569.45309815503,69462.69309815504,7
2025-08-27,106674.30309815504,69462.69309815504,7
2025-08-28,106720.98309815503,69462.69309815504,7
2025-08-29,106662.15309815505,69462.69309815504,7
2025-09-01,106525.92309815504,69462.69309815504,7
2025-09-02,106311.51309815503,69462.69309815504,7
2025-09-03,106728.67309815504,69462.69309815504,7
2025-09-04,106731.16309815504,69462.69309815504,7
2025-09-05,106969.11309815504,69462.69309815504,7
2025-09-08,106924.46309815504,69462.69309815504,7
2025-09-09,107438.94904365504,63589.64904365504,8
2025-09-10,107435.28794190503,71175.05794190503,7
2025-09-11,107950.87794190503,71175.05794190503,7
2025-09-12,107991.67642765504,77112.11642765504,6
2025-09-15,107822.92642765504,77112.11642765504,6
2025-09-16,107624.55642765504,77112.11642765504,6
2025-09-17,107659.64642765504,77112.11642765504,6
2025-09-18,107592.06642765504,77112.11642765504,6
2025-09-19,107679.32642765505,77112.11642765504,6
2025-09-22,107655.66642765504,77112.11642765504,6
2025-09-23,107523.44642765504,77112.11642765504,6
2025-09-24,107584.18571640503,73193.73571640503,7
2025-09-25,107717.73571640503,73193.73571640503,7
2025-09-26,107675.87571640503,73193.73571640503,7
2025-09-29,107930.77571640503,73193.73571640503,7
2025-09-30,108295.61571640504,73193.73571640503,7
2025-10-01,108646.32571640503,73193.73571640503,7
2025-10-02,108447.59571640503,73193.73571640503,7
2025-10-03,108426.60571640503,73193.73571640503,7
2025-10-06,108273.09833865504,79676.24833865503,6
2025-10-07,108309.31833865502,79676.24833865503,6
2025-10-08,108497.39833865502,79676.24833865503,6
2025-10-09,108573.95833865504,79676.24833865503,6
2025-10-10,108555.54833865503,79676.24833865503,6
2025-10-13,108610.47833865503,79676.24833865503,6
2025-10-14,108712.71833865503,79676.24833865503,6
2025-10-15,108619.45833865504,79676.24833865503,6
2025-10-16,108817.25833865502,79676.24833865503,6
2025-10-17,108859.53833865502,79676.24833865503,6
2025-10-20,109003.64833865502,79676.24833865503,6
2025-10-21,108991.69833865503,79676.24833865503,6
2025-10-22,109310.26833865503,79676.24833865503,6
2025-10-23,109336.30833865503,79676.24833865503,6
2025-10-24,109303.58126573503,84659.58126573503,5
2025-10-27,109334.58126573503,84659.58126573503,5
2025-10-28,109402.08126573503,84659.58126573503,5
2025-10-29,109796.08126573503,84659.58126573503,5
2025-10-30,109741.58126573503,84659.58126573503,5
2025-10-31,109778.58126573503,84659.58126573503,5
2025-11-03,109736.08126573503,84659.58126573503,5
2025-11-04,109877.58126573503,84659.58126573503,5
2025-11-05,110041.08126573503,84659.58126573503,5
2025-11-06,109547.58126573503,84659.58126573503,5
2025-11-07,109463.08126573503,84659.58126573503,5
2025-11-10,109837.91830673504,88819.41830673504,4
2025-11-11,110221.41830673504,88819.41830673504,4
2025-11-12,110224.41830673504,88819.41830673504,4
2025-11-13,110066.41830673504,88819.41830673504,4
2025-11-14,109855.91830673504,88819.41830673504,4
2025-11-17,109833.91830673504,88819.41830673504,4
2025-11-18,109506.91830673504,88819.41830673504,4
2025-11-19,109286.65959486004,80145.15959486004,5
2025-11-20,109439.15959486004,80145.15959486004,5
2025-11-21,109579.15959486004,80145.15959486004,5
2025-11-24,109194.15959486004,80145.15959486004,5
2025-11-25,109089.65959486004,80145.15959486004,5
2025-11-26,109259.65959486004,80145.15959486004,5
2025-11-27,109239.15959486004,80145.15959486004,5
